index,link_id,link_type,diameter,length,n_exp,C,status,node_out,node_in
2482,link_2483,valve,0.101599998,0.203199996,2,0.0001,2,node_1271,node_1272
2483,link_2484,valve,0.101599998,0.203199996,2,0.0001,2,node_1274,node_1275
2484,link_2485,valve,0.101599998,0.203199996,2,0.0001,2,node_1276,node_1277
2485,link_2486,valve,0.050799999,0.101599998,2,0.0001,2,node_1278,node_1279
2486,link_2487,valve,0.101599998,0.203199996,2,0.0001,2,node_1280,node_1281
2487,link_2488,valve,0.100199997,0.200399994,2,0.0001,2,node_1282,node_1283
2488,link_2489,valve,0.101599998,0.203199996,2,0.0001,2,node_1286,node_1287
2489,link_2490,valve,0.101599998,0.203199996,2,0.0001,2,node_1289,node_1290
2490,link_2491,valve,0.152199997,0.304399994,2,0.0001,2,node_1293,node_1294
2491,link_2492,valve,0.101599998,0.203199996,2,0.0001,2,node_1295,node_1296
2492,link_2493,valve,0.101599998,0.203199996,2,0.0001,2,node_1297,node_1298
2493,link_2494,valve,0.101599998,0.203199996,2,0.0001,2,node_1299,node_1300
2494,link_2495,valve,0.152199997,0.304399994,2,0.0001,2,node_1301,node_1302
2495,link_2496,valve,0.101599998,0.203199996,2,0.0001,2,node_1303,node_1304
2496,link_2497,valve,0.101599998,0.203199996,2,0.0001,2,node_1305,node_1306
2497,link_2498,valve,0.101599998,0.203199996,2,0.0001,2,node_1307,node_1308
2498,link_2499,valve,0.08,0.16,2,0.0001,2,node_1309,node_1310
2499,link_2500,valve,0.101599998,0.203199996,2,0.0001,2,node_1311,node_1312
2500,link_2501,valve,0.101599998,0.203199996,2,0.0001,2,node_1313,node_1314
2501,link_2502,valve,0.203,0.406,2,0.0001,2,node_1315,node_1316
2502,link_2503,valve,0.15239999399999998,0.30479998799999997,2,0.0001,2,node_1317,node_1318
2503,link_2504,valve,0.101599998,0.203199996,2,0.0001,2,node_1319,node_1320
2504,link_2505,valve,0.101599998,0.203199996,2,0.0001,2,node_1321,node_1322
2505,link_2506,valve,0.15239999399999998,0.30479998799999997,2,0.0001,2,node_1323,node_1324
2506,link_2507,valve,0.076599998,0.153199996,2,0.0001,2,node_1325,node_1326
2507,link_2508,valve,0.101599998,0.203199996,2,1000000025.0,2,node_1327,node_1328
2508,link_2509,valve,0.101599998,0.203199996,2,0.0001,2,node_1329,node_1330
2509,link_2510,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_1331,node_1332
2510,link_2511,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_1333,node_1334
2511,link_2512,valve,0.22860000600000002,0.45720001200000004,2,0.0001,2,node_1335,node_1336
2512,link_2513,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_1337,node_1338
2513,link_2514,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_1339,node_1340
2514,link_2515,valve,0.076599998,0.153199996,2,0.0001,2,node_1341,node_1342
2515,link_2516,valve,0.1,0.2,2,0.0001,2,node_1343,node_1344
2516,link_2517,valve,0.1,0.2,2,0.0001,2,node_1345,node_1346
2517,link_2518,valve,0.1,0.2,2,0.0001,2,node_1347,node_1348
2518,link_2519,valve,0.08,0.16,2,0.0001,2,node_1349,node_1350
2519,link_2520,valve,0.08,0.16,2,0.0001,2,node_1351,node_1352
2520,link_2521,valve,0.1,0.2,2,0.0001,2,node_1353,node_1354
2521,link_2522,valve,0.101599998,0.203199996,2,0.0001,2,node_1355,node_1356
2522,link_2523,valve,0.177800003,0.355600006,2,0.0001,2,node_1357,node_1358
2523,link_2524,valve,0.254,0.508,2,0.0001,2,node_1359,node_1360
2524,link_2525,valve,0.101599998,0.203199996,2,0.0001,2,node_1361,node_1362
2525,link_2526,valve,0.178,0.356,2,0.0001,2,node_1363,node_1364
2526,link_2527,valve,0.178,0.356,2,0.0001,2,node_1365,node_1366
2527,link_2528,valve,0.178,0.356,2,0.0001,2,node_1367,node_1368
2528,link_2529,valve,0.22860000600000002,0.45720001200000004,2,0.0001,2,node_1370,node_1371
2529,link_2530,valve,0.072199997,0.144399994,2,0.0001,2,node_1372,node_1373
2530,link_2531,valve,0.101599998,0.203199996,2,0.0001,2,node_1374,node_1375
2531,link_2532,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_1376,node_1377
2532,link_2533,valve,0.15239999399999998,0.30479998799999997,2,0.0001,2,node_1378,node_1379
2533,link_2534,valve,0.076599998,0.153199996,2,0.0001,2,node_1380,node_1381
2534,link_2535,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_1382,node_1383
2535,link_2536,valve,0.08,0.16,2,0.0001,2,node_1384,node_1385
2536,link_2537,valve,0.072199997,0.144399994,2,0.0001,2,node_1386,node_1387
2537,link_2538,valve,0.101599998,0.203199996,2,0.0001,2,node_1388,node_1389
2538,link_2539,valve,0.076599998,0.153199996,2,0.0001,2,node_1390,node_1391
2539,link_2540,valve,0.1,0.2,2,0.0001,2,node_1392,node_1393
2540,link_2541,valve,0.08,0.16,2,0.0001,2,node_1394,node_1395
2541,link_2542,valve,0.08,0.16,2,0.0001,2,node_1396,node_1397
2542,link_2543,valve,0.2,0.4,2,0.0001,2,node_1398,node_1399
2543,link_2544,valve,0.076599998,0.153199996,2,0.0001,2,node_1400,node_1401
2544,link_2545,valve,0.076599998,0.153199996,2,0.0001,2,node_1402,node_1403
2545,link_2546,valve,0.076599998,0.153199996,2,0.0001,2,node_1404,node_1405
2546,link_2547,valve,0.072199997,0.144399994,2,0.0001,2,node_1406,node_1407
2547,link_2548,valve,0.1,0.2,2,0.0001,2,node_1408,node_1409
2548,link_2549,valve,0.1,0.2,2,0.0001,2,node_1410,node_1411
2549,link_2550,valve,0.101599998,0.203199996,2,0.0001,2,node_1412,node_1413
2550,link_2551,valve,0.178,0.356,2,0.0001,2,node_1414,node_1415
2551,link_2552,valve,0.072199997,0.144399994,2,0.0001,2,node_1416,node_1417
2552,link_2553,valve,0.101599998,0.203199996,2,0.0001,2,node_1418,node_1419
2553,link_2554,valve,0.101599998,0.203199996,2,0.0001,2,node_1420,node_1421
2554,link_2555,valve,0.08,0.16,2,1000000025.0,2,node_1422,node_1423
2555,link_2556,valve,0.08,0.16,2,0.0001,2,node_1424,node_1425
2556,link_2557,valve,0.076599998,0.153199996,2,0.0001,2,node_1426,node_1427
2557,link_2558,valve,0.1,0.2,2,0.0001,2,node_1428,node_1429
2558,link_2559,valve,0.1,0.2,2,0.0001,2,node_1430,node_1431
2559,link_2560,valve,0.072199997,0.144399994,2,0.0001,2,node_1432,node_1433
2560,link_2561,valve,0.08,0.16,2,0.0001,2,node_1434,node_1435
2561,link_2562,valve,0.08,0.16,2,0.0001,2,node_1436,node_1437
2562,link_2563,valve,0.076599998,0.153199996,2,0.0001,2,node_1438,node_1439
2563,link_2564,valve,0.0965,0.193,2,0.0001,2,node_1440,node_1441
2564,link_2565,valve,0.1,0.2,2,0.0001,2,node_1442,node_1443
2565,link_2566,valve,0.20110000600000003,0.40220001200000005,2,0.0001,2,node_1444,node_1445
2566,link_2567,valve,0.20110000600000003,0.40220001200000005,2,0.0001,2,node_1446,node_1447
2567,link_2568,valve,0.2,0.4,2,0.0001,2,node_1448,node_1449
2568,link_2569,valve,0.144800003,0.289600006,2,0.0001,2,node_1450,node_1451
2569,link_2570,valve,0.20110000600000003,0.40220001200000005,2,0.0001,2,node_1452,node_1453
2570,link_2571,valve,0.144800003,0.289600006,2,0.0001,2,node_1454,node_1455
2571,link_2572,valve,0.101599998,0.203199996,2,0.0001,2,node_1456,node_1457
2572,link_2573,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_1458,node_1459
2573,link_2574,valve,0.076599998,0.153199996,2,0.0001,2,node_1460,node_1461
2574,link_2575,valve,0.101599998,0.203199996,2,0.0001,2,node_1462,node_1463
2575,link_2576,valve,0.101599998,0.203199996,2,0.0001,2,node_1464,node_1465
2576,link_2577,valve,0.08,0.16,2,0.0001,2,node_1466,node_1467
2577,link_2578,valve,0.177800003,0.355600006,2,0.0001,2,node_1468,node_1469
2578,link_2579,valve,0.08,0.16,2,0.0001,2,node_1470,node_1471
2579,link_2580,valve,0.08,0.16,2,0.0001,2,node_1472,node_1473
2580,link_2581,valve,0.1,0.2,2,0.0001,2,node_1474,node_1475
2581,link_2582,valve,0.08,0.16,2,0.0001,2,node_1476,node_1477
2582,link_2583,valve,0.101599998,0.203199996,2,0.0001,2,node_1478,node_1479
2583,link_2584,valve,0.144800003,0.289600006,2,0.0001,2,node_1480,node_1481
2584,link_2585,valve,0.2,0.4,2,0.0001,2,node_1482,node_1483
2585,link_2586,valve,0.152199997,0.304399994,2,0.0001,2,node_1484,node_1485
2586,link_2587,valve,0.1,0.2,2,0.0001,2,node_1486,node_1487
2587,link_2588,valve,0.101599998,0.203199996,2,0.0001,2,node_1488,node_1489
2588,link_2589,valve,0.15239999399999998,0.30479998799999997,2,0.0001,2,node_1490,node_1491
2589,link_2590,valve,0.15239999399999998,0.30479998799999997,2,0.0001,2,node_1492,node_1493
2590,link_2591,valve,0.101599998,0.203199996,2,0.0001,2,node_1494,node_1495
2591,link_2592,valve,0.157399994,0.314799988,2,0.0001,2,node_1496,node_1497
2592,link_2593,valve,0.08,0.16,2,0.0001,2,node_1498,node_1499
2593,link_2594,valve,0.15239999399999998,0.30479998799999997,2,0.0001,2,node_1500,node_1501
2594,link_2595,valve,0.157399994,0.314799988,2,0.0001,2,node_1502,node_1503
2595,link_2596,valve,0.08,0.16,2,0.0001,2,node_1504,node_1505
2596,link_2597,valve,0.076599998,0.153199996,2,0.0001,2,node_1506,node_1507
2597,link_2598,valve,0.08,0.16,2,0.0001,2,node_1508,node_1509
2598,link_2599,valve,0.08,0.16,2,0.0001,2,node_1510,node_1511
2599,link_2600,valve,0.15,0.3,2,0.0001,2,node_1512,node_1513
2600,link_2601,valve,0.15,0.3,2,0.0001,2,node_1514,node_1515
2601,link_2602,valve,0.0965,0.193,2,0.0001,2,node_1516,node_1517
2602,link_2603,valve,0.203,0.406,2,0.0001,2,node_1518,node_1519
2603,link_2604,valve,0.15,0.3,2,0.0001,2,node_1520,node_1521
2604,link_2605,valve,0.15,0.3,2,0.0001,2,node_1522,node_1523
2605,link_2606,valve,0.15,0.3,2,0.0001,2,node_1524,node_1525
2606,link_2607,valve,0.15,0.3,2,0.0001,2,node_1526,node_1527
2607,link_2608,valve,0.1,0.2,2,0.0001,2,node_1528,node_1529
2608,link_2609,valve,0.15,0.3,2,0.0001,2,node_1530,node_1531
2609,link_2610,valve,0.1,0.2,2,0.0001,2,node_1532,node_1533
2610,link_2611,valve,0.1,0.2,2,0.0001,2,node_1534,node_1535
2611,link_2612,valve,0.1,0.2,2,0.0001,2,node_1536,node_1537
2612,link_2613,valve,0.1,0.2,2,0.0001,2,node_1538,node_1539
2613,link_2614,valve,0.08,0.16,2,0.0001,2,node_1540,node_1541
2614,link_2615,valve,0.08,0.16,2,0.0001,2,node_1542,node_1543
2615,link_2616,valve,0.08,0.16,2,0.0001,2,node_1544,node_1545
2616,link_2617,valve,0.08,0.16,2,0.0001,2,node_1546,node_1547
2617,link_2618,valve,0.08,0.16,2,0.0001,2,node_1548,node_1549
2618,link_2619,valve,0.08,0.16,2,0.0001,2,node_1550,node_1551
2619,link_2620,valve,0.08,0.16,2,0.0001,2,node_1552,node_1553
2620,link_2621,valve,0.08,0.16,2,0.0001,2,node_1554,node_1555
2621,link_2622,valve,0.08,0.16,2,0.0001,2,node_1556,node_1557
2622,link_2623,valve,0.08,0.16,2,0.0001,2,node_1558,node_1559
2623,link_2624,valve,0.08,0.16,2,0.0001,2,node_1560,node_1561
2624,link_2625,valve,0.08,0.16,2,0.0001,2,node_1562,node_1563
2625,link_2626,valve,0.08,0.16,2,0.0001,2,node_1564,node_1565
2626,link_2627,valve,0.08,0.16,2,0.0001,2,node_1566,node_1567
2627,link_2628,valve,0.1,0.2,2,0.0001,2,node_1568,node_1569
2628,link_2629,valve,0.1,0.2,2,0.0001,2,node_1570,node_1571
2629,link_2630,valve,0.15,0.3,2,0.0001,2,node_1572,node_1573
2630,link_2631,valve,0.1,0.2,2,0.0001,2,node_1574,node_1575
2631,link_2632,valve,0.1,0.2,2,0.0001,2,node_1576,node_1577
2632,link_2633,valve,0.1,0.2,2,0.0001,2,node_1578,node_1579
2633,link_2634,valve,0.08,0.16,2,0.0001,2,node_1580,node_1581
2634,link_2635,valve,0.08,0.16,2,0.0001,2,node_1582,node_1583
2635,link_2636,valve,0.08,0.16,2,0.0001,2,node_1584,node_1585
2636,link_2637,valve,0.08,0.16,2,0.0001,2,node_1586,node_1587
2637,link_2638,valve,0.08,0.16,2,0.0001,2,node_1588,node_1589
2638,link_2639,valve,0.15,0.3,2,0.0001,2,node_1590,node_1591
2639,link_2640,valve,0.15,0.3,2,0.0001,2,node_1592,node_1593
2640,link_2641,valve,0.1,0.2,2,0.0001,2,node_1594,node_1595
2641,link_2642,valve,0.1,0.2,2,0.0001,2,node_1596,node_1597
2642,link_2643,valve,0.08,0.16,2,0.0001,2,node_1598,node_1599
2643,link_2644,valve,0.08,0.16,2,0.0001,2,node_1600,node_1601
2644,link_2645,valve,0.08,0.16,2,0.0001,2,node_1602,node_1603
2645,link_2646,valve,0.08,0.16,2,0.0001,2,node_1604,node_1605
2646,link_2647,valve,0.08,0.16,2,0.0001,2,node_1606,node_1607
2647,link_2648,valve,0.08,0.16,2,0.0001,2,node_1608,node_1609
2648,link_2649,valve,0.08,0.16,2,0.0001,2,node_1610,node_1611
2649,link_2650,valve,0.08,0.16,2,0.0001,2,node_1612,node_1613
2650,link_2651,valve,0.08,0.16,2,0.0001,2,node_1614,node_1615
2651,link_2652,valve,0.08,0.16,2,0.0001,2,node_1616,node_1617
2652,link_2653,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_1618,node_1619
2653,link_2654,valve,0.08,0.16,2,0.0001,2,node_1620,node_1621
2654,link_2655,valve,0.08,0.16,2,0.0001,2,node_1622,node_1623
2655,link_2656,valve,0.08,0.16,2,0.0001,2,node_1624,node_1625
2656,link_2657,valve,0.08,0.16,2,0.0001,2,node_1626,node_1627
2657,link_2658,valve,0.08,0.16,2,0.0001,2,node_1628,node_1629
2658,link_2659,valve,0.08,0.16,2,0.0001,2,node_1630,node_1631
2659,link_2660,valve,0.1,0.2,2,0.0001,2,node_1632,node_1633
2660,link_2661,valve,0.1,0.2,2,0.0001,2,node_1634,node_1635
2661,link_2662,valve,0.15,0.3,2,0.0001,2,node_1636,node_1637
2662,link_2663,valve,0.08,0.16,2,0.0001,2,node_1638,node_1639
2663,link_2664,valve,0.08,0.16,2,0.0001,2,node_1640,node_1641
2664,link_2665,valve,0.08,0.16,2,0.0001,2,node_1642,node_1643
2665,link_2666,valve,0.08,0.16,2,0.0001,2,node_1644,node_1645
2666,link_2667,valve,0.08,0.16,2,0.0001,2,node_1646,node_1647
2667,link_2668,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_1648,node_1649
2668,link_2669,valve,0.08,0.16,2,0.0001,2,node_1650,node_1651
2669,link_2670,valve,0.08,0.16,2,0.0001,2,node_1652,node_1653
2670,link_2671,valve,0.08,0.16,2,0.0001,2,node_1654,node_1655
2671,link_2672,valve,0.08,0.16,2,0.0001,2,node_1656,node_1657
2672,link_2673,valve,0.08,0.16,2,0.0001,2,node_1658,node_1659
2673,link_2674,valve,0.08,0.16,2,0.0001,2,node_1660,node_1661
2674,link_2675,valve,0.1,0.2,2,0.0001,2,node_1662,node_1663
2675,link_2676,valve,0.08,0.16,2,0.0001,2,node_1664,node_1665
2676,link_2677,valve,0.08,0.16,2,0.0001,2,node_1666,node_1667
2677,link_2678,valve,0.08,0.16,2,0.0001,2,node_1668,node_1669
2678,link_2679,valve,0.1,0.2,2,0.0001,2,node_1670,node_1671
2679,link_2680,valve,0.08,0.16,2,0.0001,2,node_1672,node_1673
2680,link_2681,valve,0.08,0.16,2,0.0001,2,node_1674,node_1675
2681,link_2682,valve,0.07619999699999999,0.15239999399999998,2,1000000025.0,2,node_1676,node_1677
2682,link_2683,valve,0.08,0.16,2,0.0001,2,node_1678,node_1679
2683,link_2684,valve,0.15,0.3,2,0.0001,2,node_1680,node_1681
2684,link_2685,valve,0.08,0.16,2,0.0001,2,node_1682,node_1683
2685,link_2686,valve,0.1,0.2,2,0.0001,2,node_1684,node_1685
2686,link_2687,valve,0.08,0.16,2,0.0001,2,node_1686,node_1687
2687,link_2688,valve,0.08,0.16,2,0.0001,2,node_1688,node_1689
2688,link_2689,valve,0.08,0.16,2,0.0001,2,node_1690,node_1691
2689,link_2690,valve,0.08,0.16,2,0.0001,2,node_1692,node_1693
2690,link_2691,valve,0.08,0.16,2,0.0001,2,node_1694,node_1695
2691,link_2692,valve,0.08,0.16,2,0.0001,2,node_1696,node_1697
2692,link_2693,valve,0.08,0.16,2,0.0001,2,node_1698,node_1699
2693,link_2694,valve,0.08,0.16,2,0.0001,2,node_1700,node_1701
2694,link_2695,valve,0.08,0.16,2,0.0001,2,node_1702,node_1703
2695,link_2696,valve,0.2,0.4,2,0.0001,2,node_1704,node_1705
2696,link_2697,valve,0.1,0.2,2,0.0001,2,node_1706,node_1707
2697,link_2698,valve,0.08,0.16,2,0.0001,2,node_1708,node_1709
2698,link_2699,valve,0.08,0.16,2,0.0001,2,node_1710,node_1711
2699,link_2700,valve,0.1,0.2,2,0.0001,2,node_1713,node_1714
2700,link_2701,valve,0.08,0.16,2,0.0001,2,node_1715,node_1716
2701,link_2702,valve,0.1,0.2,2,0.0001,2,node_1717,node_1718
2702,link_2703,valve,0.15239999399999998,0.30479998799999997,2,0.0001,2,node_1719,node_1720
2703,link_2704,valve,0.08,0.16,2,0.0001,2,node_1721,node_1722
2704,link_2705,valve,0.08,0.16,2,0.0001,2,node_1723,node_1724
2705,link_2706,valve,0.08,0.16,2,0.0001,2,node_1725,node_1726
2706,link_2707,valve,0.08,0.16,2,0.0001,2,node_1727,node_1728
2707,link_2708,valve,0.08,0.16,2,0.0001,2,node_1729,node_1730
2708,link_2709,valve,0.08,0.16,2,0.0001,2,node_1731,node_1732
2709,link_2710,valve,0.08,0.16,2,0.0001,2,node_1733,node_1734
2710,link_2711,valve,0.08,0.16,2,0.0001,2,node_1735,node_1736
2711,link_2712,valve,0.08,0.16,2,0.0001,2,node_1737,node_1738
2712,link_2713,valve,0.08,0.16,2,0.0001,2,node_1739,node_1740
2713,link_2714,valve,0.1,0.2,2,0.0001,2,node_1741,node_1742
2714,link_2715,valve,0.1,0.2,2,0.0001,2,node_1743,node_1744
2715,link_2716,valve,0.1,0.2,2,0.0001,2,node_1745,node_1746
2716,link_2717,valve,0.08,0.16,2,0.0001,2,node_1747,node_1748
2717,link_2718,valve,0.2,0.4,2,0.0001,2,node_1749,node_1750
2718,link_2719,valve,0.08,0.16,2,0.0001,2,node_1752,node_1753
2719,link_2720,valve,0.08,0.16,2,0.0001,2,node_1754,node_1755
2720,link_2721,valve,0.08,0.16,2,0.0001,2,node_1756,node_1757
2721,link_2722,valve,0.076599998,0.153199996,2,0.0001,2,node_1758,node_1759
2722,link_2723,valve,0.08,0.16,2,0.0001,2,node_1760,node_1761
2723,link_2724,valve,0.08,0.16,2,0.0001,2,node_1762,node_1763
2724,link_2725,valve,0.2,0.4,2,0.0001,2,node_1764,node_1765
2725,link_2726,valve,0.2,0.4,2,0.0001,2,node_1766,node_1767
2726,link_2727,valve,0.15,0.3,2,0.0001,2,node_1768,node_1769
2727,link_2728,valve,0.08,0.16,2,0.0001,2,node_1770,node_1771
2728,link_2729,valve,0.1,0.2,2,0.0001,2,node_1772,node_1773
2729,link_2730,valve,0.08,0.16,2,0.0001,2,node_1774,node_1775
2730,link_2731,valve,0.08,0.16,2,0.0001,2,node_1776,node_1777
2731,link_2732,valve,0.08,0.16,2,0.0001,2,node_1778,node_1779
2732,link_2733,valve,0.177800003,0.355600006,2,0.0001,2,node_1780,node_1781
2733,link_2734,valve,0.08,0.16,2,0.0001,2,node_1782,node_1783
2734,link_2735,valve,0.08,0.16,2,0.0001,2,node_1784,node_1785
2735,link_2736,valve,0.08,0.16,2,0.0001,2,node_1786,node_1787
2736,link_2737,valve,0.08,0.16,2,0.0001,2,node_1788,node_1789
2737,link_2738,valve,0.15,0.3,2,0.0001,2,node_1791,node_1792
2738,link_2739,valve,0.15,0.3,2,0.0001,2,node_1793,node_1794
2739,link_2740,valve,0.08,0.16,2,0.0001,2,node_1795,node_1796
2740,link_2741,valve,0.15,0.3,2,0.0001,2,node_1797,node_1798
2741,link_2742,valve,0.15,0.3,2,0.0001,2,node_1799,node_1800
2742,link_2743,valve,0.1,0.2,2,0.0001,2,node_1801,node_1802
2743,link_2744,valve,0.08,0.16,2,0.0001,2,node_1803,node_1804
2744,link_2745,valve,0.1,0.2,2,0.0001,2,node_1805,node_1806
2745,link_2746,valve,0.1,0.2,2,0.0001,2,node_1807,node_1808
2746,link_2747,valve,0.08,0.16,2,0.0001,2,node_1809,node_1810
2747,link_2748,valve,0.08,0.16,2,0.0001,2,node_1811,node_1812
2748,link_2749,valve,0.1,0.2,2,0.0001,2,node_1813,node_1814
2749,link_2750,valve,0.1,0.2,2,0.0001,2,node_1815,node_1816
2750,link_2751,valve,0.08,0.16,2,0.0001,2,node_1817,node_1818
2751,link_2752,valve,0.08,0.16,2,0.0001,2,node_1819,node_1820
2752,link_2753,valve,0.08,0.16,2,0.0001,2,node_1821,node_1822
2753,link_2754,valve,0.08,0.16,2,0.0001,2,node_1823,node_1824
2754,link_2755,valve,0.08,0.16,2,0.0001,2,node_1825,node_1826
2755,link_2756,valve,0.15,0.3,2,0.0001,2,node_1828,node_1829
2756,link_2757,valve,0.15,0.3,2,0.0001,2,node_1830,node_1831
2757,link_2758,valve,0.08,0.16,2,0.0001,2,node_1832,node_1833
2758,link_2759,valve,0.08,0.16,2,0.0001,2,node_1834,node_1835
2759,link_2760,valve,0.08,0.16,2,0.0001,2,node_1836,node_1837
2760,link_2761,valve,0.15,0.3,2,0.0001,2,node_1838,node_1839
2761,link_2762,valve,0.1,0.2,2,0.0001,2,node_1840,node_1841
2762,link_2763,valve,0.1,0.2,2,0.0001,2,node_1842,node_1843
2763,link_2764,valve,0.08,0.16,2,0.0001,2,node_1844,node_1845
2764,link_2765,valve,0.08,0.16,2,0.0001,2,node_1846,node_1847
2765,link_2766,valve,0.08,0.16,2,0.0001,2,node_1848,node_1849
2766,link_2767,valve,0.08,0.16,2,0.0001,2,node_1850,node_1851
2767,link_2768,valve,0.08,0.16,2,0.0001,2,node_1852,node_1853
2768,link_2769,valve,0.08,0.16,2,0.0001,2,node_1854,node_1855
2769,link_2770,valve,0.1,0.2,2,0.0001,2,node_1856,node_1857
2770,link_2771,valve,0.08,0.16,2,0.0001,2,node_1858,node_1859
2771,link_2772,valve,0.08,0.16,2,0.0001,2,node_1860,node_1861
2772,link_2773,valve,0.08,0.16,2,0.0001,2,node_1862,node_1863
2773,link_2774,valve,0.15,0.3,2,0.0001,2,node_1864,node_1865
2774,link_2775,valve,0.1,0.2,2,0.0001,2,node_1866,node_1867
2775,link_2776,valve,0.1,0.2,2,0.0001,2,node_1868,node_1869
2776,link_2777,valve,0.08,0.16,2,0.0001,2,node_1870,node_1871
2777,link_2778,valve,0.08,0.16,2,0.0001,2,node_1872,node_1873
2778,link_2779,valve,0.08,0.16,2,0.0001,2,node_1874,node_1875
2779,link_2780,valve,0.15,0.3,2,0.0001,2,node_1876,node_1877
2780,link_2781,valve,0.15,0.3,2,0.0001,2,node_1878,node_1879
2781,link_2782,valve,0.1,0.2,2,0.0001,2,node_1880,node_1881
2782,link_2783,valve,0.08,0.16,2,0.0001,2,node_1882,node_1883
2783,link_2784,valve,0.08,0.16,2,0.0001,2,node_1884,node_1885
2784,link_2785,valve,0.08,0.16,2,0.0001,2,node_1886,node_1887
2785,link_2786,valve,0.08,0.16,2,0.0001,2,node_1888,node_1889
